	Unnamed: 0	Unnamed: 0.1	Year	Player	Pos	Age	Tm	G	MP	PER	TS%	3PAr	FTr	ORB%	DRB%	TRB%	AST%	STL%	BLK%	TOV%	USG%	OWS	DWS	WS	WS/48	OBPM	DBPM	BPM	VORP	FG	FGA	FG%	3P	3PA	3P%	2P	2PA	2P%	eFG%	FT	FTA	FT%	ORB	DRB	TRB	AST	STL	BLK	TOV	PF	PTS	height	weight	cluster_ID
9633	12945	20529	2011	Hilton Armstrong	C	26	TOT	53	488.0	0.649180327869	0.508	0.053	0.434	9.5	21.6	15.4	4.2	1.9	3.3	23.6	10.9	-0.00737704918033	0.044262295082	0.0368852459016	0.045	-0.346721311475	0.110655737705	-0.22868852459	-0.00737704918033	2.72950819672	5.60655737705	0.487	0.147540983607	0.295081967213	0.5	2.58196721311	5.31147540984	0.486	0.5	1.18032786885	2.43442622951	0.485	3.09836065574	6.56557377049	9.66393442623	1.03278688525	1.32786885246	1.54918032787	2.06557377049	6.19672131148	6.7868852459	211.0	106.0	4
9872	13192	20912	2011	Timofey Mozgov	C	24	TOT	45	524.0	0.741984732824	0.523	0.0	0.391	10.0	16.4	13.2	4.2	1.4	3.5	18.3	16.2	0.00687022900763	0.0343511450382	0.0412213740458	0.053	-0.274809160305	-0.0137404580153	-0.295419847328	-0.0206106870229	4.32824427481	9.13740458015	0.474	0.0	0.0	0.0	4.32824427481	9.13740458015	0.474	0.474	2.54198473282	3.57251908397	0.712	3.16030534351	5.15267175573	8.31297709924	1.03053435115	1.03053435115	1.71755725191	2.40458015267	5.77099236641	11.1984732824	216.0	124.0	4
10548	13879	22137	2013	Kevin Seraphin	C	23	WAS	79	1721.0	0.215456130157	0.478	0.0	0.123	6.8	15.5	11.1	6.1	0.7	2.7	14.7	23.5	-0.0439279488669	0.0460197559558	0.0020918070889	0.004	-0.117141196979	-0.0020918070889	-0.119233004067	-0.0334689134224	6.90296339338	14.9773387565	0.461	0.0	0.0	0.0	6.90296339338	14.9773387565	0.461	0.461	1.27600232423	1.84079023823	0.693	2.23823358512	4.99941894248	7.2376525276	1.19233004067	0.502033701336	1.23416618245	2.71934921557	4.41371295758	15.081929111	206.0	129.0	4
10248	13573	21632	2012	Ben Wallace	C	37	DET	62	980.0	0.39306122449	0.398	0.047	0.547	9.6	23.7	16.4	6.4	2.6	4.1	24.2	6.6	-0.00367346938776	0.0587755102041	0.0514285714286	0.07	-0.135918367347	0.165306122449	0.029387755102	0.0257142857143	1.24897959184	3.15918367347	0.395	0.0367346938776	0.14693877551	0.25	1.21224489796	3.01224489796	0.402	0.401	0.587755102041	1.72653061224	0.34	2.97551020408	6.90612244898	9.88163265306	1.57959183673	1.72653061224	1.87346938776	1.24897959184	2.20408163265	3.12244897959	206.0	108.0	4
9634	12946	20530	2011	Hilton Armstrong	C	26	WAS	41	412.0	0.75145631068	0.519	0.047	0.359	10.4	21.5	15.8	3.5	1.9	3.0	25.2	10.6	-0.00873786407767	0.0349514563107	0.0349514563107	0.043	-0.393203883495	0.104854368932	-0.297087378641	-0.00873786407767	2.70873786408	5.59223300971	0.484	0.0873786407767	0.26213592233	0.333	2.6213592233	5.33009708738	0.492	0.492	1.22330097087	2.00970873786	0.609	3.40776699029	6.55339805825	9.96116504854	0.873786407767	1.31067961165	1.39805825243	2.18446601942	6.55339805825	6.72815533981	211.0	106.0	4
9968	13293	21111	2011	Shelden Williams	PF	27	DEN	42	713.0	0.570546984572	0.492	0.0	0.254	12.3	23.4	18.0	3.9	1.3	2.3	15.5	14.9	0.0100981767181	0.0454417952314	0.0605890603086	0.078	-0.166619915849	0.0353436185133	-0.126227208976	-0.00504908835905	4.14025245442	9.13884992987	0.453	0.0	0.0	0.0	4.14025245442	9.13884992987	0.453	0.453	1.71669004208	2.32258064516	0.739	3.73632538569	7.52314165498	11.2594670407	0.959326788219	0.908835904628	1.11079943899	1.86816269285	4.64516129032	9.99719495091	185.0	91.0	4
10902	14236	22751	2014	Henry Sims	C	23	TOT	46	875.0	0.6624	0.535	0.004	0.442	12.5	17.2	14.8	9.5	1.6	1.9	11.1	18.0	0.0576	0.0288	0.0864	0.115	-0.0411428571429	-0.0123428571429	-0.0534857142857	0.00822857142857	5.34857142857	11.2731428571	0.474	0.0	0.0411428571429	0.0	5.34857142857	11.232	0.476	0.474	3.70285714286	4.97828571429	0.744	4.27885714286	5.472	9.75085714286	2.13942857143	1.152	0.822857142857	1.68685714286	4.77257142857	14.4	208.0	112.0	4
10036	13361	21234	2012	Dante Cunningham	PF	24	MEM	64	1124.0	0.477224199288	0.538	0.007	0.247	9.3	16.4	12.8	5.2	2.0	2.5	8.6	13.6	0.0576512455516	0.0544483985765	0.108896797153	0.147	-0.0256227758007	0.0512455516014	0.0256227758007	0.0256227758007	4.61209964413	8.9359430605	0.516	0.0	0.0640569395018	0.0	4.61209964413	8.871886121	0.52	0.516	1.44128113879	2.20996441281	0.652	2.91459074733	4.96441281139	7.87900355872	1.18505338078	1.34519572954	1.08896797153	0.928825622776	3.13879003559	10.665480427	203.0	104.0	4
10261	13586	21654	2012	Jordan Williams	C	21	NJN	43	635.0	0.822047244094	0.544	0.0	0.434	11.7	16.9	14.3	2.9	1.8	1.8	11.3	14.7	0.0566929133858	0.0226771653543	0.0737007874016	0.101	-0.107716535433	-0.0623622047244	-0.175748031496	-0.0113385826772	4.36535433071	8.61732283465	0.507	0.0	0.0	0.0	4.36535433071	8.61732283465	0.507	0.507	2.43779527559	3.74173228346	0.652	3.74173228346	5.10236220472	8.84409448819	0.623622047244	1.1905511811	0.850393700787	1.30393700787	3.45826771654	11.168503937	188.0	83.0	4
12012	15356	24640	2017	Noah Vonleh	PF	21	POR	74	1265.0	0.307351778656	0.525	0.074	0.348	11.4	22.5	17.0	3.4	1.2	1.7	17.1	13.1	0.0170750988142	0.0341501976285	0.0512252964427	0.069	-0.099604743083	-0.00853754940711	-0.110988142292	-0.0170750988142	3.69960474308	7.6837944664	0.481	0.199209486166	0.569169960474	0.35	3.50039525692	7.11462450593	0.492	0.494	1.70750988142	2.67509881423	0.638	3.72806324111	7.28537549407	11.0134387352	0.882213438735	0.853754940711	0.76837944664	1.82134387352	4.38260869565	9.30592885375	208.0	108.0	4
11395	14736	23616	2016	Nick Collison	PF	35	OKC	59	699.0	0.396566523605	0.498	0.018	0.303	11.2	15.2	13.3	9.6	1.1	1.7	28.8	10.6	0.00515021459227	0.0360515021459	0.0412017167382	0.053	-0.128755364807	0.0669527896996	-0.0618025751073	0.00515021459227	2.57510729614	5.61373390558	0.459	0.0	0.103004291845	0.0	2.57510729614	5.51072961373	0.467	0.459	1.18454935622	1.69957081545	0.697	3.50214592275	5.30472103004	8.80686695279	2.67811158798	0.772532188841	0.824034334764	2.57510729614	5.51072961373	6.3347639485	208.0	115.0	4
10159	13484	21476	2012	Josh McRoberts	PF	24	LAL	50	718.0	0.54651810585	0.516	0.059	0.305	9.9	16.4	13.3	10.5	1.1	1.8	18.8	10.5	0.0300835654596	0.0401114206128	0.0701949860724	0.095	-0.0902506963788	0.0802228412256	-0.0100278551532	0.0150417827298	2.8077994429	5.91643454039	0.475	0.150417827298	0.350974930362	0.429	2.6573816156	5.56545961003	0.477	0.487	1.15320334262	1.80501392758	0.639	3.05849582173	5.51532033426	8.57381615599	2.55710306407	0.75208913649	0.902506963788	1.55431754875	3.71030640669	6.91922005571	208.0	108.0	4
9967	13292	21110	2011	Shelden Williams	PF	27	TOT	59	911.0	0.486059275521	0.522	0.0	0.341	12.0	22.3	17.3	5.1	1.3	2.1	14.5	14.5	0.035565312843	0.043468715697	0.0750823271131	0.102	-0.0948408342481	0.019758507135	-0.0750823271131	0.0	4.07025246981	8.69374313941	0.468	0.0	0.0	0.0	4.07025246981	8.69374313941	0.468	0.468	2.29198682766	2.96377607025	0.773	3.67508232711	7.11306256861	10.7881448957	1.26454445664	0.908891328211	1.02744237102	1.69923161361	4.97914379802	10.4324917673	185.0	91.0	4
11586	14928	23949	2016	Bobby Portis	PF	20	CHI	62	1102.0	0.450816696915	0.469	0.119	0.151	12.0	20.0	16.1	7.5	1.1	1.5	10.4	20.7	0.00980036297641	0.0424682395644	0.049001814882	0.066	-0.0784029038113	-0.0294010889292	-0.10780399274	-0.0130671506352	6.07622504537	14.2431941924	0.427	0.522686025408	1.69872958258	0.308	5.55353901996	12.5444646098	0.443	0.445	1.56805807623	2.15607985481	0.727	4.01814882033	6.99092558984	11.0090744102	1.69872958258	0.816696914701	0.718693284936	1.76406533575	3.2667876588	14.2431941924	211.0	104.0	4
9411	12717	20117	2010	Joey Graham	SF	27	DEN	63	759.0	0.502766798419	0.568	0.064	0.361	6.0	12.7	9.3	4.5	1.5	0.7	15.5	16.2	0.0237154150198	0.0284584980237	0.0521739130435	0.072	-0.118577075099	-0.0521739130435	-0.170750988142	-0.0142292490119	4.98023715415	9.58102766798	0.52	0.0948616600791	0.616600790514	0.154	4.88537549407	8.96442687747	0.545	0.525	2.56126482213	3.46245059289	0.74	1.84980237154	3.98418972332	5.83399209486	1.04347826087	1.09090909091	0.332015810277	2.0395256917	4.93280632411	12.6166007905	201.0	102.0	4
10891	14224	22732	2014	Robert Sacre	C	24	LAL	65	1089.0	0.4	0.513	0.0	0.313	8.0	16.9	12.5	7.0	1.1	3.1	11.4	15.5	0.0231404958678	0.0231404958678	0.0462809917355	0.061	-0.102479338843	0.0231404958678	-0.0760330578512	-0.00330578512397	4.72727272727	9.9173553719	0.477	0.0	0.0	0.0	4.72727272727	9.9173553719	0.477	0.477	2.11570247934	3.10743801653	0.681	2.71074380165	5.68595041322	8.39669421488	1.68595041322	0.793388429752	1.55371900826	1.45454545455	4.42975206612	11.5702479339	213.0	122.0	4
10244	13569	21626	2012	Nikola Vucevic	C	21	PHI	51	812.0	0.633990147783	0.462	0.027	0.117	12.0	21.7	16.8	6.2	1.3	3.1	9.7	19.6	0.00886699507389	0.0709359605911	0.079802955665	0.109	-0.141871921182	0.0487684729064	-0.0931034482759	0.0	5.8078817734	12.9014778325	0.45	0.133004926108	0.354679802956	0.375	5.67487684729	12.5467980296	0.452	0.455	0.79802955665	1.50738916256	0.529	3.90147783251	7.00492610837	10.9064039409	1.37438423645	0.886699507389	1.50738916256	1.46305418719	4.92118226601	12.5467980296	213.0	117.0	4
10229	13554	21596	2012	Kurt Thomas	C	39	POR	53	803.0	0.425902864259	0.483	0.0	0.127	5.5	22.1	13.7	8.7	1.6	3.0	15.8	11.2	0.00896637608966	0.0403486924035	0.0493150684932	0.067	-0.165877957659	0.107596513076	-0.0582814445828	0.00448318804483	3.27272727273	7.03860523039	0.465	0.0	0.0	0.0	3.27272727273	7.03860523039	0.465	0.465	0.627646326276	0.896637608966	0.7	1.74844333748	6.6799501868	8.42839352428	2.06226650062	1.07596513076	1.3897882939	1.3897882939	5.51432129514	7.17310087173	206.0	104.0	4
11561	14903	23910	2016	Larry Nance	PF	23	LAL	63	1266.0	0.381042654028	0.544	0.033	0.157	8.3	18.6	13.3	5.7	2.1	1.4	11.3	12.6	0.0369668246445	0.0255924170616	0.0625592417062	0.083	-0.0568720379147	0.0170616113744	-0.0398104265403	0.00568720379147	4.49289099526	8.5308056872	0.527	0.0284360189573	0.284360189573	0.1	4.4644549763	8.24644549763	0.541	0.528	0.909952606635	1.336492891	0.681	2.87203791469	6.0	8.87203791469	1.25118483412	1.5355450237	0.654028436019	1.16587677725	3.52606635071	9.92417061611	208.0	92.0	4
10230	13555	21597	2012	Lance Thomas	PF	23	NOH	42	630.0	0.577142857143	0.541	0.008	0.492	9.4	14.3	11.9	3.0	0.9	0.9	13.5	13.3	0.04	0.0228571428571	0.0685714285714	0.088	-0.142857142857	-0.0628571428571	-0.205714285714	-0.0171428571429	3.25714285714	7.2	0.452	0.0	0.0571428571429	0.0	3.25714285714	7.14285714286	0.456	0.452	2.97142857143	3.54285714286	0.839	2.8	4.4	7.2	0.685714285714	0.571428571429	0.4	1.37142857143	4.45714285714	9.48571428571	203.0	106.0	4
10231	13556	21599	2012	Tyrus Thomas	PF	25	CHA	54	1013.0	0.319842053307	0.418	0.009	0.254	5.4	17.7	11.3	6.0	1.9	4.4	12.7	19.0	-0.0533070088845	0.0284304047384	-0.0213228035538	-0.029	-0.220335636723	0.0284304047384	-0.191905231984	-0.0319842053307	4.26456071076	11.6209279368	0.367	0.035538005923	0.106614017769	0.333	4.22902270484	11.5143139191	0.367	0.369	2.23889437315	2.94965449161	0.759	1.74136229023	5.36623889437	7.1076011846	1.24383020731	1.27936821323	2.13228035538	1.88351431392	5.11747285291	10.8035538006	206.0	97.0	4
11447	14789	23702	2016	Jerami Grant	SF	21	PHI	77	2066.0	0.219554695063	0.506	0.244	0.538	5.0	14.3	9.5	10.4	1.3	4.7	12.9	18.0	0.00871248789932	0.0278799612778	0.0365924491772	0.05	-0.0453049370765	0.0226524685382	-0.0226524685382	0.00696999031946	4.37366892546	10.4375605034	0.419	0.609874152953	2.5440464666	0.24	3.76379477251	7.89351403679	0.477	0.448	3.69409486931	5.61084220716	0.658	1.72507260407	4.56534365924	6.29041626331	2.35237173282	0.940948693127	2.21297192643	1.91674733785	3.74636979671	13.0513068732	203.0	95.0	4
10881	14214	22713	2014	Miroslav Raduljica	C	26	MIL	48	465.0	1.18451612903	0.603	0.0	0.437	12.9	13.7	13.3	8.3	0.8	2.3	15.7	17.3	0.0774193548387	0.00774193548387	0.0851612903226	0.112	-0.0464516129032	-0.13935483871	-0.178064516129	0.0	5.26451612903	9.75483870968	0.54	0.0	0.0	0.0	5.26451612903	9.75483870968	0.54	0.54	3.48387096774	4.25806451613	0.818	4.18064516129	4.18064516129	8.36129032258	1.78064516129	0.541935483871	1.0064516129	2.16774193548	6.50322580645	14.0129032258	213.0	113.0	4
9615	12927	20496	2010	Julian Wright	SF	22	NOH	68	871.0	0.487715269805	0.518	0.026	0.177	7.7	11.8	9.7	7.0	1.7	1.6	15.0	15.4	0.00826636050517	0.0247990815155	0.0330654420207	0.044	-0.123995407577	0.00826636050517	-0.115729047072	-0.00826636050517	4.794489093	9.58897818599	0.5	0.0826636050517	0.247990815155	0.333	4.71182548794	9.34098737084	0.504	0.504	1.03329506315	1.69460390356	0.61	2.3972445465	3.55453501722	5.95177956372	1.69460390356	1.19862227325	0.743972445465	1.81859931114	1.85993111366	10.7049368542	203.0	102.0	4
10698	14030	22395	2014	Dante Cunningham	PF	26	MIN	81	1635.0	0.277431192661	0.474	0.01	0.132	7.3	14.9	11.0	7.7	1.9	2.7	7.2	15.1	0.0198165137615	0.0440366972477	0.0638532110092	0.085	-0.0484403669725	0.0462385321101	-0.00220183486239	0.0176146788991	5.19633027523	11.2073394495	0.464	0.0	0.110091743119	0.0	5.19633027523	11.0972477064	0.468	0.464	0.836697247706	1.4752293578	0.567	2.46605504587	4.8	7.26605504587	1.82752293578	1.36513761468	1.27706422018	0.924770642202	3.21467889908	11.2293577982	203.0	104.0	4
9624	12936	20514	2011	Lou Amundson	PF	28	GSW	46	691.0	0.599131693198	0.452	0.0	0.475	13.0	17.4	15.2	3.5	1.0	3.6	9.8	15.7	0.0104196816208	0.0260492040521	0.0312590448625	0.044	-0.208393632417	-0.0468885672938	-0.255282199711	-0.0260492040521	4.32416787265	9.53400868307	0.454	0.0	0.0	0.0	4.32416787265	9.53400868307	0.454	0.454	1.77134587554	4.53256150507	0.391	4.21997105644	5.41823444284	9.63820549928	0.885672937771	0.729377713459	1.71924746744	1.2503617945	4.53256150507	10.4196816208	206.0	99.0	4
10234	13559	21604	2012	Tristan Thompson	PF	20	CLE	60	1424.0	0.336235955056	0.469	0.005	0.434	14.4	16.8	15.5	3.3	1.0	3.3	13.3	19.2	0.00758426966292	0.0227528089888	0.027808988764	0.038	-0.0808988764045	-0.0252808988764	-0.106179775281	-0.0202247191011	4.90449438202	11.1741573034	0.439	0.0	0.0505617977528	0.0	4.90449438202	11.1235955056	0.441	0.439	2.6797752809	4.85393258427	0.552	4.72752808989	5.10674157303	9.83426966292	0.682584269663	0.682584269663	1.56741573034	2.04775280899	3.38764044944	12.4887640449	206.0	107.0	4
10583	13914	22194	2013	Ronny Turiaf	C	30	LAC	65	701.0	0.482738944365	0.485	0.0	0.649	7.8	17.9	12.9	6.8	1.4	4.2	18.9	10.0	0.00513552068474	0.0513552068474	0.0564907275321	0.075	-0.179743223966	0.148930099857	-0.0256776034237	0.0154065620542	2.51640513552	4.98145506419	0.505	0.0	0.0	0.0	2.51640513552	4.98145506419	0.505	0.505	1.18116975749	3.23537803138	0.365	2.31098430813	5.49500713267	7.8059914408	1.79743223966	0.9757489301	1.79743223966	1.48930099857	4.10841654779	6.21398002853	208.0	112.0	4
10166	13491	21492	2012	Markieff Morris	PF	22	PHO	63	1227.0	0.355012224939	0.484	0.284	0.243	6.4	19.1	12.8	8.2	1.7	2.5	12.7	20.4	0.00293398533007	0.041075794621	0.0440097799511	0.059	-0.0469437652812	0.0293398533007	-0.0176039119804	0.0117359413203	5.10513447433	12.7921760391	0.399	1.26161369193	3.63814180929	0.347	3.8435207824	9.15403422983	0.42	0.448	2.22982885086	3.11002444988	0.717	2.02444987775	6.16136919315	8.1858190709	1.90709046455	1.20293398533	1.23227383863	2.05378973105	5.25183374083	13.7017114914	188.0	88.0	4
10238	13563	21612	2012	Evan Turner	SF	23	PHI	65	1713.0	0.264798598949	0.478	0.083	0.183	1.7	22.8	12.2	16.9	1.2	0.9	14.1	20.3	-0.0126094570928	0.0630472854641	0.0504378283713	0.068	-0.0693520140105	0.031523642732	-0.0378283712785	0.00210157618214	5.52714535902	12.3992994746	0.446	0.231173380035	1.02977232925	0.224	5.29597197898	11.3695271454	0.466	0.455	1.53415061296	2.26970227671	0.676	0.567425569177	7.33450087566	7.90192644483	3.78283712785	0.840630472855	0.420315236427	2.20665499124	2.4588441331	12.819614711	201.0	99.0	4
10239	13564	21613	2012	Jeremy Tyler	C	20	GSW	42	568.0	0.659154929577	0.442	0.005	0.249	10.8	17.1	14.0	4.5	1.5	2.7	13.4	21.8	-0.0316901408451	0.0253521126761	-0.012676056338	-0.014	-0.335915492958	-0.101408450704	-0.443661971831	-0.0443661971831	5.57746478873	13.2464788732	0.421	0.0	0.0633802816901	0.0	5.57746478873	13.1830985915	0.423	0.421	1.83802816901	3.29577464789	0.558	3.42253521127	5.45070422535	8.87323943662	1.01408450704	1.01408450704	1.2676056338	2.28169014085	5.32394366197	12.9929577465	208.0	117.0	4
10240	13565	21615	2012	Ekpe Udoh	C	24	TOT	61	1290.0	0.348837209302	0.493	0.007	0.386	8.6	13.5	11.0	6.4	1.6	6.0	13.3	14.0	0.0251162790698	0.033488372093	0.0586046511628	0.077	-0.0725581395349	0.0781395348837	0.00558139534884	0.0195348837209	3.54418604651	8.23255813953	0.431	0.0	0.0558139534884	0.0	3.54418604651	8.17674418605	0.433	0.431	2.4	3.18139534884	0.754	2.79069767442	4.2976744186	7.08837209302	1.59069767442	1.11627906977	2.84651162791	1.47906976744	4.85581395349	9.48837209302	208.0	108.0	4
10701	14033	22406	2014	Brandon Davies	PF	22	PHI	51	575.0	0.469565217391	0.476	0.078	0.414	6.9	13.9	10.2	7.1	2.0	1.1	18.8	13.7	-0.0187826086957	0.0250434782609	0.00626086956522	0.008	-0.331826086957	-0.0375652173913	-0.369391304348	-0.0375652173913	3.38086956522	8.01391304348	0.422	0.125217391304	0.626086956522	0.2	3.25565217391	7.38782608696	0.441	0.43	2.12869565217	3.31826086957	0.642	2.37913043478	4.4452173913	6.82434782609	1.75304347826	1.50260869565	0.500869565217	2.19130434783	5.76	9.01565217391	208.0	108.0	4
10243	13568	21624	2012	Jan Vesely	PF	21	WAS	57	1078.0	0.384044526902	0.544	0.005	0.284	10.5	15.6	13.0	6.7	1.9	2.3	19.7	12.7	0.0233766233766	0.0333951762523	0.0567717996289	0.076	-0.0534322820037	0.0467532467532	-0.00667903525046	0.0166975881262	3.90723562152	7.28014842301	0.537	0.0	0.0333951762523	0.0	3.90723562152	7.24675324675	0.539	0.537	1.10204081633	2.07050092764	0.532	3.37291280148	4.94248608534	8.31539888683	1.56957328386	1.30241187384	1.06864564007	2.00371057514	5.20964749536	8.91651205937	211.0	108.0	4
10888	14221	22726	2014	Thomas Robinson	PF	22	POR	70	873.0	0.581443298969	0.502	0.003	0.345	13.1	24.6	18.9	6.0	1.3	1.6	14.5	19.7	0.0164948453608	0.0494845360825	0.0659793814433	0.09	-0.127835051546	-0.00412371134021	-0.131958762887	-0.0123711340206	5.81443298969	12.0824742268	0.481	0.0	0.0412371134021	0.0	5.81443298969	12.0412371134	0.483	0.481	2.35051546392	4.16494845361	0.564	4.32989690722	8.32989690722	12.6597938144	1.40206185567	0.948453608247	0.824742268041	2.35051546392	5.40206185567	13.9793814433	208.0	107.0	4
10882	14215	22714	2014	Anthony Randolph	PF	24	DEN	43	527.0	0.83339658444	0.499	0.347	0.392	4.1	21.0	12.5	9.1	2.4	2.7	15.9	19.8	-0.00683111954459	0.0478178368121	0.0409867172676	0.055	-0.211764705882	0.0888045540797	-0.122960151803	0.0	4.64516129032	12.0227703985	0.386	1.22960151803	4.1669829222	0.295	3.4155597723	7.85578747628	0.435	0.438	3.55218216319	4.71347248577	0.754	1.36622390892	6.96774193548	8.3339658444	2.18595825427	1.77609108159	1.29791271347	2.66413662239	4.37191650854	14.0721062619	208.0	92.0	4
10553	13884	22144	2013	Chris Singleton	PF	23	WAS	57	924.0	0.303896103896	0.425	0.149	0.29	6.1	16.1	11.0	6.3	2.1	2.1	14.2	15.7	-0.038961038961	0.0584415584416	0.0194805194805	0.028	-0.202597402597	0.074025974026	-0.128571428571	-0.0116883116883	3.58441558442	9.38961038961	0.382	0.272727272727	1.4025974026	0.194	3.31168831169	7.98701298701	0.415	0.396	1.55844155844	2.72727272727	0.571	1.98701298701	5.18181818182	7.16883116883	1.44155844156	1.48051948052	0.935064935065	1.75324675325	4.83116883117	9.0	203.0	104.0	4
10516	13847	22069	2013	Kyle O'Quinn	C	22	ORL	57	638.0	0.891536050157	0.535	0.005	0.228	11.5	25.5	18.5	13.1	0.9	3.1	14.6	18.1	0.0394984326019	0.0394984326019	0.0789968652038	0.107	-0.107210031348	0.0564263322884	-0.0507836990596	0.0112852664577	5.69905956113	11.1159874608	0.513	0.0	0.0564263322884	0.0	5.69905956113	11.0595611285	0.515	0.513	1.69278996865	2.53918495298	0.667	3.66771159875	8.12539184953	11.7931034483	2.934169279	0.620689655172	1.4670846395	2.08777429467	6.03761755486	13.0909090909	208.0	113.0	4
9685	12998	20609	2011	Marcus Camby	C	36	POR	59	1540.0	0.345974025974	0.426	0.003	0.238	13.8	35.2	24.1	11.7	1.4	5.0	16.0	11.7	0.0187012987013	0.0701298701299	0.0864935064935	0.116	-0.0677922077922	0.121558441558	0.0537662337662	0.0397402597403	2.73506493506	6.87272727273	0.398	0.0	0.0233766233766	0.0	2.73506493506	6.84935064935	0.399	0.398	1.00519480519	1.63636363636	0.614	4.25454545455	9.91168831169	14.1662337662	2.82857142857	0.935064935065	2.15064935065	1.44935064935	3.27272727273	6.47532467532	211.0	99.0	4
10616	13948	22253	2014	Quincy Acy	SF	23	TOT	63	847.0	0.429279811098	0.52	0.106	0.376	9.5	19.5	14.4	4.9	1.4	2.5	15.4	10.1	0.0255017709563	0.0382526564345	0.0637544273908	0.086	-0.106257378985	0.0595041322314	-0.0467532467532	0.00850059031877	2.80519480519	5.99291617473	0.468	0.170011806375	0.637544273908	0.267	2.63518299882	5.35537190083	0.492	0.482	1.48760330579	2.25265643447	0.66	3.06021251476	6.12042502952	9.18063754427	1.19008264463	0.977567886659	1.10507674144	1.27508854782	5.18536009445	7.26800472255	201.0	108.0	4
10398	13725	21872	2013	Aaron Gray	C	28	TOR	42	513.0	0.631578947368	0.544	0.0	0.489	10.9	20.0	15.4	9.9	0.7	0.8	24.8	13.1	0.0140350877193	0.0280701754386	0.0350877192982	0.05	-0.210526315789	0.00701754385965	-0.20350877193	-0.00701754385965	3.36842105263	6.31578947368	0.533	0.0	0.0	0.0	3.36842105263	6.31578947368	0.533	0.533	1.61403508772	3.08771929825	0.523	3.36842105263	5.9649122807	9.33333333333	2.31578947368	0.491228070175	0.350877192982	2.52631578947	5.9649122807	8.35087719298	213.0	122.0	4
9819	13138	20824	2011	Yi Jianlian	PF	23	WAS	63	1112.0	0.326978417266	0.459	0.037	0.262	7.8	18.0	12.7	3.5	1.2	2.2	11.6	17.4	-0.0129496402878	0.0258992805755	0.0129496402878	0.016	-0.152158273381	-0.0388489208633	-0.191007194245	-0.0356115107914	4.69424460432	11.2338129496	0.418	0.0971223021583	0.420863309353	0.231	4.59712230216	10.8129496403	0.425	0.422	2.0071942446	2.94604316547	0.681	2.55755395683	5.47122302158	8.02877697842	0.809352517986	0.874100719424	1.03597122302	1.65107913669	3.72302158273	11.4928057554	213.0	108.0	4
